,Movie,Production Budget,Domestic Gross,Worldwide Gross
2948,NEXT STOP WONDERLAND (1998),1000000.0,3395581.0,3465703.0
2949,NIAGARA (1953),1250000.0,2500000.0,2500000.0
2950,NICHOLAS NICKLEBY (2002),10000000.0,1562800.0,3311924.0
2951,NICK AND NORAH'S INFINITE PLAYLIST (2008),10000000.0,31487293.0,33886017.0
2952,NIGHT AT THE MUSEUM (2006),110000000.0,250863268.0,579446407.0
2953,NIGHT AT THE MUSEUM BATTLE OF THE SMITHSONIAN (2009),150000000.0,177243721.0,402231063.0
2954,NIGHT AT THE MUSEUM SECRET OF THE TOMB (2014),127000000.0,113746621.0,353756621.0
2955,NIGHT OF THE LIVING DEAD (1968),114000.0,12087064.0,30087064.0
2956,NIGHT OF THE LIVING DEAD (1990),4200000.0,5835247.0,5835247.0
2957,NIGHT ON EARTH (1992),2000000.0,2015000.0,2063656.0
2958,NIGHT SCHOOL (2018),29000000.0,77339130.0,104145633.0
2959,NIGHTCRAWLER (2014),8500000.0,32381218.0,50334418.0
2960,NIGHTHAWKS (1981),5000000.0,14600000.0,19600000.0
2961,NIGHTLIGHTS (2014),250000.0,21147.0,21147.0
2962,NIGHTMARE ALLEY (2021),60000000.0,11338107.0,37537773.0
2963,NIKITA (1991),7000000.0,5017971.0,5017971.0
2964,NIM'S ISLAND (2008),37000000.0,48006762.0,101857425.0
2965,NINE (2009),80000000.0,19676965.0,56984219.0
2966,NINE 1 2 WEEKS (1986),18000000.0,6734844.0,6734844.0
2967,NINE LIVES (2016),30000000.0,19700032.0,57814445.0
2968,NINJA ASSASSIN (2009),50000000.0,38122883.0,62209892.0
2969,NIXON (1995),45000000.0,13668249.0,34668249.0
2970,NO COUNTRY FOR OLD MEN (2007),25000000.0,74273505.0,164035753.0
2971,NO END IN SIGHT (2007),2000000.0,1433319.0,1433319.0
2972,NO ESCAPE (2015),5000000.0,27288872.0,42844516.0
2973,NO GOOD DEED (2014),13200000.0,52543632.0,54323210.0
2974,NO LOOKING BACK (1998),5000000.0,143273.0,143273.0
2975,NO MAN'S LAND (2001),1000000.0,1067481.0,2684207.0
2976,NO RESERVATIONS (2007),28000000.0,43107979.0,91943956.0
2977,NO SE ACEPTAN DEVOLUCIONES (2013),5000000.0,44467206.0,100486616.0
2978,NO STRINGS ATTACHED (2011),25000000.0,70662220.0,149228078.0
2979,NO TIME TO DIE (2021),250000000.0,160891007.0,759959662.0
2980,NOAH (2014),130000000.0,101200044.0,352831065.0
2981,NOBODY (2021),16000000.0,27568035.0,57512470.0
2982,NOBODY'S FOOL (2018),19000000.0,31713110.0,32589493.0
2983,NOCHNOY DOZOR (2006),4200000.0,1502188.0,33913542.0
2984,NOCTURNAL ANIMALS (2016),22500000.0,10663357.0,32398681.0
2985,NOMAD (2007),40000000.0,79123.0,79123.0
2986,NOMADLAND (2021),5000000.0,3700000.0,38728987.0
2987,NON STOP (2014),50000000.0,91742160.0,222383055.0
2988,NOPE (2022),68000000.0,123277080.0,171024705.0
2989,NORM OF THE NORTH (2016),18000000.0,17062499.0,30535660.0
2990,NORTH COUNTRY (2005),30000000.0,18324242.0,23676771.0
2991,NORTHFORK (2003),1900000.0,1420578.0,1445140.0
2992,NOT ANOTHER TEEN MOVIE (2001),15000000.0,37882551.0,62401343.0
2993,NOT COOL (2014),800000.0,35688.0,35688.0
2994,NOT EASILY BROKEN (2009),5000000.0,10572742.0,10732909.0
2995,NOTES ON A SCANDAL (2006),27500000.0,17510118.0,50578411.0
2996,NOTHING BUT A MAN (2012),300000.0,17241.0,17241.0
2997,NOTHING TO LOSE (1997),25000000.0,44480039.0,64594061.0
2998,NOTORIOUS (1946),2000000.0,24464742.0,24493053.0
2999,NOTORIOUS (2009),19000000.0,36843682.0,44972183.0
3000,NOTTING HILL (1999),42000000.0,116089678.0,363718196.0
3001,NOVEMBER (2005),250000.0,191862.0,191862.0
3002,NOVOCAINE (2001),6000000.0,2025238.0,2522928.0
3003,NOW YOU SEE ME (2013),75000000.0,117723989.0,342769200.0
3004,NOW YOU SEE ME 2 (2016),90000000.0,65075540.0,328325007.0
3005,NOWHERE BOY (2010),1900000.0,1445366.0,7785229.0
3006,NOWHERE IN AFRICA (2003),6500000.0,6173485.0,6568446.0
3007,NOWHERE TO RUN (1993),15000000.0,22189039.0,52189039.0
3008,NUEVE REINAS (2002),1500000.0,1222889.0,12412889.0
3009,NURSE BETTY (2000),24000000.0,25170054.0,27732366.0
3010,NUTTY PROFESSOR II THE KLUMPS (2000),84000000.0,123307945.0,166307945.0
3011,O BROTHER WHERE ART THOU (2000),26000000.0,45506619.0,75763814.0
3012,O MENINO E O MUNDO (2014),500000.0,129479.0,280967.0
3013,O OTHELLO (2001),5000000.0,16017403.0,16017403.0
3014,OBLIVION (2013),120000000.0,89107235.0,287916633.0
3015,OBSERVE AND REPORT (2009),18000000.0,24007324.0,27148898.0
3016,OBSESSED (2009),20000000.0,68261644.0,73964713.0
3017,OBSLUHOVAL JSEM ANGLICKEHO KRIILE (2008),4900000.0,617228.0,7174984.0
3018,OBVIOUS CHILD (2014),1000000.0,3122616.0,3324070.0
3019,OCEAN'S 8 (2018),70000000.0,140218711.0,297718711.0
3020,OCEAN'S ELEVEN (2001),85000000.0,183417150.0,450728529.0
3021,OCEAN'S THIRTEEN (2007),85000000.0,117144465.0,311744465.0
3022,OCEAN'S TWELVE (2004),110000000.0,125531634.0,362989076.0
3023,OCEANS (2010),80000000.0,19422319.0,86787530.0
3024,OCTOBER BABY (2012),1000000.0,5355847.0,5391992.0
3025,OCTOPUSSY (1983),27500000.0,67900000.0,187500000.0
3026,OCULUS (2014),5000000.0,27695246.0,44115496.0
3027,OFFICE CHRISTMAS PARTY (2016),45000000.0,54767494.0,115097874.0
3028,OFFICE SPACE (1999),10000000.0,10827813.0,12179708.0
3029,OLD (2021),18000000.0,48276510.0,89836797.0
3030,OLD DOGS (2009),35000000.0,49492060.0,95104304.0
3031,OLD JOY (2006),300000.0,255923.0,399908.0
3032,OLD SCHOOL (2003),24000000.0,75155000.0,86737464.0
3033,OLDBOY (2003),3000000.0,707391.0,6219559.0
3034,OLIVER (1968),10000000.0,37402877.0,37402877.0
3035,OLIVER TWIST (2005),65000000.0,2070920.0,26670920.0
3036,OLYMPUS HAS FALLEN (2013),70000000.0,98927592.0,172878928.0
3037,ON DEADLY GROUND (1994),50000000.0,38590458.0,38590458.0
3038,ON HER MAJESTY'S SECRET SERVICE (1969),8000000.0,22800000.0,82000000.0
3039,ON THE BASIS OF SEX (2018),20000000.0,24704837.0,38794346.0
3040,ON THE DOWNLOW (2004),10000.0,1987.0,1987.0
3041,ON THE LINE (2001),10000000.0,4365455.0,16222303.0
3042,ON THE OUTS (2005),250000.0,49772.0,237816.0
3043,ON THE ROAD (2012),25000000.0,720828.0,9313302.0
3044,ON THE WATERFRONT (1954),910000.0,9600000.0,9600000.0
3045,ONCE (2007),150000.0,9445857.0,23151269.0
3046,ONCE IN A LIFETIME THE EXTRAORDINARY STORY OF THE NEW YORK COSMOS (2006),1000000.0,144601.0,215559.0
3047,ONCE UPON A TIME IN AMERICA (1984),30000000.0,5321508.0,5576072.0
3048,ONCE UPON A TIME IN HOLLYWOOD (2019),90000000.0,142502728.0,377426903.0
3049,ONCE UPON A TIME IN MEXICO (2003),29000000.0,56330657.0,97413527.0
3050,ONCE UPON A TIME IN THE WEST (1969),5000000.0,5321508.0,5380513.0
3051,ONDINE (2010),12000000.0,550472.0,557545.0
3052,ONE DAY (2011),15000000.0,13843771.0,59168692.0
3053,ONE DIRECTION THIS IS US (2013),10000000.0,28873374.0,68260659.0
3054,ONE FLEW OVER THE CUCKOO'S NEST (1975),4400000.0,108981275.0,163274115.0
3055,ONE FOR THE MONEY (2012),42000000.0,26414527.0,36197221.0
3056,ONE HOUR PHOTO (2002),12000000.0,31597131.0,52223306.0
3057,ONE MAN'S HERO (1999),18000000.0,229311.0,229311.0
3058,ONE MISSED CALL (2008),20000000.0,26890041.0,44513466.0
3059,ONE NIGHT WITH THE KING (2006),20000000.0,13395961.0,13725032.0
3060,ONE TRUE THING (1998),30000000.0,23337196.0,26708196.0
3061,ONG BAK (2005),1100000.0,4563167.0,24051852.0
3062,ONG BAK 2 (2009),15000000.0,102458.0,7583050.0
3063,ONLY GOD FORGIVES (2013),4800000.0,775849.0,4494560.0
3064,ONLY THE BRAVE (2017),38000000.0,18340051.0,24555177.0
3065,ONLY THE STRONG (1993),6000000.0,3273588.0,3273588.0
3066,ONWARD (2020),200000000.0,61555145.0,133357601.0
3067,OPAL DREAM (2006),9000000.0,14443.0,14443.0
3068,OPEN RANGE (2003),26000000.0,58331254.0,68613992.0
3069,OPEN SEASON (2006),85000000.0,85105259.0,191932158.0
3070,OPEN WATER (2004),500000.0,30500882.0,55518641.0
3071,OPERATION CHROMITE (2016),12700000.0,1022720.0,49196532.0
3072,OPERATION FINALE (2018),20000000.0,17612099.0,17612099.0
3073,ORANGE COUNTY (2002),18000000.0,41059716.0,43308707.0
3074,ORDINARY PEOPLE (1980),6200000.0,52302978.0,52302978.0
3075,ORGAZMO (1998),1000000.0,582024.0,627287.0
3076,ORIGINAL SIN (2001),26000000.0,16521410.0,16521410.0
3077,ORPHAN (2009),20000000.0,41596251.0,78769428.0
3078,OSAMA (2004),500000.0,1127331.0,1971479.0
3079,OSCAR AND LUCINDA (1998),12500000.0,1612957.0,1612957.0
3080,OSMOSIS JONES (2001),70000000.0,13596911.0,13596911.0
3081,OTHELLO (1995),11000000.0,2844379.0,2844379.0
3082,OUIJA (2014),5000000.0,50856010.0,103300632.0
3083,OUIJA ORIGIN OF EVIL (2016),9000000.0,35144505.0,81831866.0
3084,OUR BRAND IS CRISIS (2015),28000000.0,7002261.0,8594558.0
3085,OUR FAMILY WEDDING (2010),14000000.0,20255281.0,21410546.0
3086,OUR FRIEND (2021),10000000.0,657511.0,714255.0
3087,OUR IDIOT BROTHER (2011),5000000.0,24814830.0,25861249.0
3088,OUT COLD (2001),11000000.0,13906394.0,14786394.0
3089,OUT OF AFRICA (1985),28000000.0,79096868.0,258210860.0
3090,OUT OF SIGHT (1998),48000000.0,37562568.0,77562568.0
3091,OUT OF THE BLUE (2007),4600000.0,728.0,731767.0
3092,OUT OF THE DARK (1989),1600000.0,419428.0,419428.0
3093,OUT OF THE FURNACE (2013),22000000.0,11330849.0,15434375.0
3094,OUT OF TIME (2003),50000000.0,41083108.0,55489826.0
3095,OUTBREAK (1995),50000000.0,67823573.0,190023573.0
3096,OUTLANDER (2009),50000000.0,166003.0,1250617.0
3097,OUTSIDE PROVIDENCE (1999),7000000.0,7309628.0,7824358.0
3098,OVER HER DEAD BODY (2008),10000000.0,7570127.0,21596074.0
3099,OVER THE HEDGE (2006),80000000.0,155019340.0,343397247.0
3100,OVER THE HILL TO THE POORHOUSE (1920),100000.0,3000000.0,3000000.0
3101,OVERBOARD (2018),12000000.0,50316123.0,91244913.0
3102,OVERCOMER (2019),5000000.0,34700142.0,38102988.0
3103,OVERLORD (2018),38000000.0,21704844.0,39178189.0
3104,OWNING MAHOWNY (2003),10000000.0,1011054.0,1147871.0
3105,OZ THE GREAT AND POWERFUL (2013),200000000.0,234770996.0,490359051.0
3106,P S I LOVE YOU (2007),30000000.0,53695808.0,155769678.0
3107,PAA (2009),4300000.0,199228.0,9791282.0
3108,PACIFIC RIM (2013),190000000.0,101802906.0,411002906.0
3109,PACIFIC RIM UPRISING (2018),155000000.0,59874525.0,290930148.0
3110,PADDINGTON (2014),55000000.0,76223578.0,252410984.0
3111,PAIN AND GAIN (2013),26000000.0,49875291.0,81275291.0
3112,PAINT YOUR WAGON (1969),20000000.0,31678778.0,31678778.0
3113,PALE RIDER (1985),6900000.0,41410568.0,41410568.0
3114,PALO ALTO (2014),1000000.0,767732.0,1156309.0
3115,PAN (2015),150000000.0,35088320.0,151525973.0
3116,PANDORA'S BOX (2002),800000.0,881950.0,881950.0
3117,PANDORUM (2009),40000000.0,10330853.0,17033431.0
3118,PANIC (2000),1000000.0,779137.0,1425707.0
3119,PANIC ROOM (2002),48000000.0,95308367.0,196308367.0
3120,PAPARAZZI (2004),20000000.0,15712072.0,16612072.0
3121,PAPER TOWNS (2015),12000000.0,32000304.0,85450484.0
3122,PAPILLON (1973),13500000.0,53267000.0,53292989.0
3123,PARANOIA (2013),40000000.0,7388654.0,16340767.0
3124,PARANORMAL ACTIVITY (2009),450000.0,107918810.0,194183034.0
3125,PARANORMAL ACTIVITY 2 (2010),3000000.0,84752907.0,177512032.0
3126,PARANORMAL ACTIVITY 3 (2011),5000000.0,104028807.0,207039844.0
3127,PARANORMAL ACTIVITY 4 (2012),5000000.0,53900335.0,142817992.0
3128,PARANORMAL ACTIVITY THE GHOST DIMENSION (2015),10000000.0,18297124.0,77959374.0
3129,PARANORMAL ACTIVITY THE MARKED ONES (2014),5000000.0,32462372.0,90904854.0
3130,PARANORMAN (2012),60000000.0,56003051.0,108119662.0
3131,PARENTAL GUIDANCE (2012),25000000.0,77267296.0,120832383.0
3132,PARIS JE T'AIME (2007),13000000.0,4857374.0,5175088.0
3133,PARKER (2013),35000000.0,17616641.0,48543388.0
3134,PARKLAND (2013),10000000.0,641439.0,1616353.0
3135,PARTY MONSTER (2003),5000000.0,742898.0,894030.0
3136,PASSCHENDAELE (2008),20000000.0,4452423.0,4453327.0
3137,PASSENGERS (2016),110000000.0,100014699.0,302239672.0
3138,PAT GARRETT AND BILLY THE KID (1973),4638783.0,8000000.0,11000000.0
3139,PATCH ADAMS (1998),50000000.0,135014968.0,202173000.0
3140,PATERSON (2016),5000000.0,2141423.0,10727536.0
3141,PATHOLOGY (2008),8000000.0,109045.0,3270974.0
3142,PATRIOT GAMES (1992),45000000.0,83287363.0,178100000.0
3143,PATRIOTS DAY (2016),40000000.0,31886361.0,52837989.0
3144,PATTON (1970),12000000.0,62500000.0,62500000.0
3145,PAUL (2011),40000000.0,37412945.0,101162106.0
3146,PAUL APOSTLE OF CHRIST (2018),5000000.0,17547999.0,26078500.0
3147,PAUL BLART MALL COP (2009),26000000.0,146336178.0,185904750.0
3148,PAUL BLART MALL COP 2 (2015),38000000.0,71091594.0,107453907.0
3149,PAWS OF FURY THE LEGEND OF HANK (2022),45000000.0,17811382.0,25532824.0
3150,PAY IT FORWARD (2000),40000000.0,33508922.0,55696705.0
3151,PAYBACK (1999),50000000.0,81526121.0,161626121.0
3152,PAYCHECK (2003),60000000.0,53789313.0,98819789.0
3153,PCU (1994),9000000.0,4333569.0,4333569.0
3154,PEACE PROPAGANDA AND THE PROMISED LAND (2005),70000.0,4930.0,4930.0
3155,PEACEFUL WARRIOR (2006),10000000.0,2893666.0,3260179.0
3156,PEARL HARBOR (2001),151500000.0,198539855.0,449239853.0
3157,PEE WEE'S BIG ADVENTURE (1985),7000000.0,40940662.0,40940662.0
3158,PEEPLES (2013),11000000.0,9177065.0,9307166.0
3159,PEGGY SUE GOT MARRIED (1986),18000000.0,41382841.0,41382841.0
3160,PENGUINS OF MADAGASCAR (2014),132000000.0,83350911.0,366942531.0
3161,PENITENTIARY (1980),100000.0,287000.0,287000.0
3162,PEOPLE I KNOW (2003),20000000.0,121972.0,5694213.0
3163,PEOPLE LIKE US (2012),16000000.0,12431792.0,12617472.0
3164,PEPI LUCI BOM Y OTRAS CHICAS DEL MONTON (1980),46000.0,48363.0,48363.0
3165,PEPPERMINT (2018),25000000.0,35418723.0,51800758.0
3166,PER QUALCHE DOLLARO IN PII (1967),600000.0,4300000.0,4300000.0
3167,PER UN PUGNO DI DOLLARI (1967),200000.0,3500000.0,3527522.0
3168,PERCY JACKSON AND THE OLYMPIANS THE LIGHTNING THIEF (2010),95000000.0,88768303.0,223050874.0
3169,PERCY JACKSON SEA OF MONSTERS (2013),90000000.0,68559554.0,200859554.0
3170,PERFUME THE STORY OF A MURDERER (2006),63700000.0,2223293.0,133603463.0
3171,PERRIER'S BOUNTY (2010),6600000.0,828.0,828.0
3172,PERSEPOLIS (2007),7300000.0,4443403.0,25397187.0
3173,PERSONAL SHOPPER (2016),6400000.0,1305195.0,3804977.0
3174,PET SEMATARY (1989),11500000.0,57469179.0,57469850.0
3175,PET SEMATARY (2019),21000000.0,54724696.0,111809732.0
3176,PETE'S DRAGON (2016),65000000.0,76233151.0,137768975.0
3177,PETE'S DRAGON (1977),10000000.0,36000000.0,36000000.0
3178,PETER PAN (2003),100000000.0,48417850.0,95255485.0
3179,PETER PAN (1953),4000000.0,87400000.0,87400000.0
3180,PETER PAN RETURN TO NEVERLAND (2002),20000000.0,48430258.0,109862682.0
3181,PETER RABBIT (2018),50000000.0,115234093.0,346727372.0
3182,PETER RABBIT 2 THE RUNAWAY (2021),45000000.0,40501717.0,152506414.0
3183,PHANTASM II (1988),3000000.0,7282851.0,7282851.0
3184,PHANTOM (2013),18000000.0,1034589.0,1199510.0
3185,PHANTOM THREAD (2017),35000000.0,21198205.0,47812198.0
3186,PHAT GIRLZ (2006),3000000.0,7061128.0,7301115.0
3187,PHENOMENON (1996),32000000.0,104636382.0,152036382.0
3188,PHILADELPHIA (1993),26000000.0,77324422.0,201324422.0
3189,PHILOMENA (2013),12000000.0,37709979.0,98963392.0
3190,PHOENIX FORGOTTEN (2017),2800000.0,3600146.0,3697729.0
3191,PHONE BOOTH (2003),11000000.0,46566212.0,97837138.0
3192,PI (1998),68000.0,3221152.0,4678513.0
3193,PIECES OF APRIL (2003),300000.0,2528664.0,3571253.0
3194,PIERROT LE FOU (1965),300000.0,70807.0,74215.0
3195,PINEAPPLE EXPRESS (2008),26000000.0,87341380.0,102404019.0
3196,PINK FLAMINGOS (1997),12000.0,413802.0,413802.0
3197,PINK NARCISSUS (1999),27000.0,8231.0,8231.0
3198,PINK RIBBONS INC (2012),1200000.0,26608.0,26608.0
3199,PINOCCHIO (1940),2289247.0,84300000.0,84300000.0
3200,PINOCCHIO (2002),45000000.0,3681811.0,31681811.0
3201,PINOCCHIO (2019),13200000.0,1831718.0,30360375.0
3202,PIRANHA 3D (2010),24000000.0,25003155.0,83660160.0
3203,PIRATES (1986),40000000.0,1641825.0,6341825.0
3204,PIRATES OF THE CARIBBEAN AT WORLD'S END (2007),300000000.0,309420425.0,960996492.0
3205,PIRATES OF THE CARIBBEAN DEAD MAN'S CHEST (2006),225000000.0,423315812.0,1066179725.0
3206,PIRATES OF THE CARIBBEAN DEAD MEN TELL NO TALES (2017),230000000.0,172558876.0,794861794.0
3207,PIRATES OF THE CARIBBEAN ON STRANGER TIDES (2011),379000000.0,241071802.0,1045713802.0
3208,PIRATES OF THE CARIBBEAN THE CURSE OF THE BLACK PEARL (2003),140000000.0,305410819.0,654310819.0
3209,PITCH BLACK (2000),23000000.0,39235088.0,53182088.0
3210,PITCH PERFECT (2012),17000000.0,65001093.0,116044347.0
3211,PITCH PERFECT 2 (2015),29000000.0,184296230.0,287215196.0
3212,PITCH PERFECT 3 (2017),45000000.0,104897530.0,185736412.0
3213,PIXELS (2015),90000000.0,78765986.0,244041804.0
3214,PLANES FIRE AND RESCUE (2014),50000000.0,59157732.0,156399644.0
3215,PLANET 51 (2009),60000000.0,42194060.0,108996113.0
3216,PLANET OF THE APES (1968),5800000.0,33395426.0,33398936.0
3217,PLANET OF THE APES (2001),100000000.0,180011740.0,362211740.0
3218,PLATOON (1986),6000000.0,137963328.0,137978395.0
3219,PLAY IT TO THE BONE (1999),24000000.0,8427204.0,8427204.0
3220,PLAYBACK (2012),1500000.0,264.0,54945.0
3221,PLAYING FOR KEEPS (1986),35000000.0,2000000.0,2000000.0
3222,PLAYING FOR KEEPS (2012),35000000.0,13103272.0,27805632.0
3223,PLAYMOBIL (2019),75000000.0,1115008.0,16288031.0
3224,PLEASE GIVE (2010),3000000.0,4033574.0,4566662.0
3225,PLUSH (2013),2000000.0,3080.0,28864.0
3226,POCAHONTAS (1995),55000000.0,141579773.0,347100000.0
3227,POCKETFUL OF MIRACLES (1961),2900000.0,5000000.0,5000000.0
3228,POETIC JUSTICE (1993),14000000.0,27450453.0,27450453.0
3229,POINT BREAK (1991),24000000.0,43218387.0,83531958.0
3230,POINT BREAK (2015),100000000.0,28782481.0,126704591.0
3231,POKEMON 2000 (2000),30000000.0,43746923.0,133946923.0
3232,POKEMON 3 THE MOVIE (2001),3000000.0,17052128.0,68452128.0
3233,POKEMON DETECTIVE PIKACHU (2019),150000000.0,144105346.0,431119607.0
3234,POKEMON THE FIRST MOVIE (1999),30000000.0,85744662.0,163644662.0
3235,POLICE ACADEMY (1984),4500000.0,81198894.0,81198894.0
3236,POLICE ACADEMY 7 MISSION TO MOSCOW (1994),10000000.0,126247.0,126247.0
3237,POLINA DANSER SA VIE (2016),4000000.0,165203.0,953314.0
3238,POLISSE (2012),8900000.0,176988.0,22744132.0
3239,POLLOCK (2000),6000000.0,8596914.0,10557291.0
3240,POLTERGEIST (1982),10700000.0,74706019.0,121706019.0
3241,POLTERGEIST (2015),35000000.0,47425125.0,95713069.0
3242,POLTERGEIST III (1988),9500000.0,14114000.0,14114000.0
3243,POLYTECHNIQUE (2009),6000000.0,1418304.0,1418304.0
3244,POM WONDERFUL PRESENTS THE GREATEST MOVIE EVER SOLD (2011),1800000.0,638476.0,783733.0
3245,POMPEII (2014),80000000.0,23169033.0,108469033.0
3246,POMS (2019),10000000.0,13631124.0,17901314.0
3247,PONTYPOOL (2009),1500000.0,3865.0,31916.0
3248,POOH'S HEFFALUMP MOVIE (2005),20000000.0,18098433.0,55686944.0
3249,POOLHALL JUNKIES (2003),4000000.0,563711.0,563711.0
3250,POOTIE TANG (2001),3500000.0,3293258.0,3293258.0
3251,POPEYE (1980),20000000.0,49823037.0,49823037.0
3252,POPSTAR NEVER STOP NEVER STOPPING (2016),20000000.0,9496130.0,9537120.0
3253,PORKY'S (1982),4000000.0,109492484.0,109492484.0
3254,PORTRAIT DE LA JEUNE FILLE EN FEU (2019),5400000.0,3759854.0,11979536.0
3255,POSEIDON (2006),160000000.0,60674817.0,181674817.0
3256,POSSESSION (2002),25000000.0,10103647.0,14805812.0
3257,POST GRAD (2009),15000000.0,6382178.0,6563402.0
3258,POULTRYGEIST NIGHT OF THE CHICKEN DEAD (2008),450000.0,13804.0,22623.0
3259,POWER RANGERS (2017),120000000.0,85364450.0,142531552.0
3260,PRACTICAL MAGIC (1998),60000000.0,46850558.0,68336997.0
3261,PRAIA DO FUTURO (2014),4000000.0,20620.0,760678.0
3262,PRECIOUS BASED ON THE NOVEL PUSH BY SAPPHIRE (2009),10000000.0,47566524.0,68722848.0
3263,PREDATOR (1987),18000000.0,59735548.0,98267558.0
3264,PREDATOR 2 (1990),35000000.0,28317513.0,54768418.0
3265,PREDATORS (2010),40000000.0,52000688.0,127234389.0
3266,PREFONTAINE (1997),8000000.0,590817.0,590817.0
3267,PREMIUM RUSH (2012),35000000.0,20275446.0,31393201.0
3268,PREMONITION (2007),20000000.0,47852604.0,84146832.0
3269,PRETTY WOMAN (1990),14000000.0,178406268.0,432566361.0
3270,PRIDE AND GLORY (2008),30000000.0,15740721.0,32262866.0
3271,PRIDE AND PREJUDICE (2005),28000000.0,38372662.0,126549607.0
3272,PRIDE AND PREJUDICE AND ZOMBIES (2016),28000000.0,10907291.0,16638300.0
3273,PRIEST (2011),60000000.0,29136626.0,84154026.0
3274,PRIMARY COLORS (1998),65000000.0,39017984.0,39017984.0
3275,PRIMER (2004),7000.0,424760.0,841926.0
3276,PRINCE OF PERSIA SANDS OF TIME (2010),200000000.0,90759676.0,336359676.0
3277,PRINCESS KAIULANI (2010),9000000.0,883887.0,883887.0
3278,PRISON (1988),4000000.0,354704.0,354704.0
3279,PRISONERS (2013),46000000.0,61002302.0,113310547.0
3280,PRIVATE BENJAMIN (1980),15000000.0,69847348.0,69847348.0
3281,PROFILE (2021),2300000.0,1744740.0,1838205.0
3282,PROJECT ALMANAC (2015),12000000.0,22348241.0,32909437.0
3283,PROJECT X (2012),12000000.0,54731865.0,103028188.0
3284,PROM (2011),8000000.0,10130219.0,10763183.0
3285,PROM NIGHT (2008),18000000.0,43869350.0,57193655.0
3286,PROMETHEUS (2012),125000000.0,126477084.0,402448265.0
3287,PROMISED LAND (2013),15000000.0,7597898.0,12394562.0
3288,PROOF (2005),20000000.0,7535331.0,8284331.0
3289,PROOF OF LIFE (2000),65000000.0,32598931.0,62761005.0
3290,PROPHECY (1979),12000000.0,22673340.0,22673340.0
3291,PROUD MARY (2018),30000000.0,20868638.0,21709539.0
3292,PSYCHO (1998),20000000.0,21541218.0,37226218.0
3293,PSYCHO BEACH PARTY (2000),4000000.0,267972.0,267972.0
3294,PUBLIC ENEMIES (2009),102500000.0,97104620.0,212282709.0
3295,PULP FICTION (1994),8000000.0,107928762.0,212891760.0
3296,PULSE (2006),20500000.0,20264436.0,30241435.0
3297,PUMP (2014),2000000.0,89787.0,89787.0
3298,PUNCH DRUNK LOVE (2002),25000000.0,17791031.0,24591031.0
3299,PUNISHER WAR ZONE (2008),35000000.0,8050977.0,10157534.0
3300,PUSH (2009),38000000.0,31811527.0,49678401.0
3301,PUSHING TIN (1999),33000000.0,8408835.0,8408835.0
3302,PUSS IN BOOTS (2011),130000000.0,149260504.0,554987477.0
3303,Q (1982),1200000.0,255000.0,255000.0
3304,QUANTUM OF SOLACE (2008),230000000.0,169368427.0,591692078.0
3305,QUARANTINE (2008),12000000.0,31691811.0,41924774.0
3306,QUARTET (2012),11000000.0,18388357.0,56178935.0
3307,QUE HORAS ELA VOLTA (2015),1200000.0,376976.0,3249041.0
